,Sig 1,Sig 2,Sig 3,Sig 4,Sig 5,Sig 6,Sig 7,Sig 8,Sig 9,Sig 10,Sig 11,Sig 12,Sig 13,Sig 14,Sig 15,Sig 16,Sig 17,Sig 18,Sig 19
Panc.AdenoCA..SP117261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.AdenoCA..SP125698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.AdenoCA..SP125714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.AdenoCA..SP77972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.AdenoCA..SP77866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.AdenoCA..SP125704,0.818181818181818,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.AdenoCA..SP117290,0.931034482758621,0,0.0689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.AdenoCA..SP125738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP106801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP106758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP106808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP117086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP117700,0.833333333333333,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP117043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP117228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP118044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP117984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP117667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP106815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP106734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP117796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP106722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP106753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP118043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP106797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP117223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP106750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP117595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135296,0.8,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP117294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP117951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP117085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP106669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135305,0.620689655172414,0.379310344827586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP106718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP102611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP117758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP117331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panc.Endocrine..SP135484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112925,0.0888888888888889,0,0.911111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112937,0.625,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP111145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP111143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP125584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP111144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23471,0.833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116275,0.833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116255,0.833333333333333,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23475,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116294,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23439,0.473118279569892,0.526881720430108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116222,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0
Prost.AdenoCA..SP23451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116273,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116252,0.772727272727273,0.227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP23431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP116250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112835,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112955,0.727272727272727,0,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112807,0.714285714285714,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112953,0.774193548387097,0.225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112859,0.933333333333333,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112919,0.526315789473684,0.210526315789474,0.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP102652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP102620,0.53125,0,0.21875,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
Prost.AdenoCA..SP112987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112825,0.875,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP102622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112785,0.735849056603774,0.245283018867925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188679245283019,0,0
Prost.AdenoCA..SP112793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112963,0.705882352941176,0.294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112801,0.695652173913043,0.304347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP102633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112899,0.533333333333333,0,0.466666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112893,0.875,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP102626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112795,0.956521739130435,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112903,0.382352941176471,0,0.617647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112921,0.772727272727273,0,0.227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112831,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112897,0.916666666666667,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112789,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP102630,0.82,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112813,0.285714285714286,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112905,0.894736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263157894737,0,0
Prost.AdenoCA..SP102647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112873,0.708333333333333,0,0.291666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112865,0.888888888888889,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP113003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP113001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112983,0.730769230769231,0,0.269230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP113005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112957,0.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prost.AdenoCA..SP112943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
